block,basefee,basefee_gwei,gas_used,num_txs,demand_size,avg_premium,avg_premium_gwei,utilization
61,387611349,0.387611349,300000000,6000,6000,5532830961.337055,5.532830961337055,2.0
62,426372483,0.426372483,300000000,6000,6000,5498653676.925568,5.498653676925568,2.0
63,469009731,0.469009731,300000000,6000,6000,5413913378.574968,5.413913378574969,2.0
64,515910704,0.515910704,300000000,6000,6000,5484486159.633728,5.484486159633728,2.0
65,567501774,0.567501774,300000000,6000,6000,5470874603.648117,5.4708746036481175,2.0
66,624251951,0.624251951,300000000,6000,6000,5438066858.268584,5.438066858268584,2.0
67,686677146,0.686677146,300000000,6000,6000,5510724308.369725,5.510724308369725,2.0
68,755344860,0.75534486,300000000,6000,6000,5527660607.059856,5.527660607059857,2.0
69,830879346,0.830879346,300000000,6000,6000,5488429443.06604,5.48842944306604,2.0
70,913967280,0.91396728,50000000,1000,1000,5417977111.713213,5.417977111713213,0.3333333333333333
71,853036128,0.853036128,50000000,1000,1000,5570061399.179639,5.570061399179639,0.3333333333333333
72,796167052,0.796167052,50000000,1000,1000,5517741692.403243,5.517741692403243,0.3333333333333333
73,743089248,0.743089248,50000000,1000,1000,5513904422.7489805,5.513904422748981,0.3333333333333333
74,693549964,0.693549964,50000000,1000,1000,5571914969.004268,5.5719149690042675,0.3333333333333333
75,647313299,0.647313299,300000000,6000,6000,5542250649.91082,5.54225064991082,2.0
76,712044628,0.712044628,300000000,6000,6000,5491061947.716408,5.491061947716408,2.0
77,783249090,0.78324909,300000000,6000,6000,5513779068.726456,5.513779068726456,2.0
78,861573999,0.861573999,300000000,6000,6000,5483959957.515207,5.483959957515207,2.0
79,947731398,0.947731398,300000000,6000,6000,5539135578.105699,5.539135578105698,2.0
80,1042504537,1.042504537,300000000,6000,6000,5511047848.392354,5.511047848392354,2.0
81,1146754990,1.14675499,300000000,6000,6000,5500410797.306345,5.500410797306345,2.0
82,1261430489,1.261430489,300000000,6000,6000,5480155692.093289,5.480155692093289,2.0
